latitude,longitude,Distance_y,Rating_y,Review Count,Categories_y,Price_y
40.846194,-73.90215,1589,1,262,Grocery Store,4
40.850084,-73.91652,521,1,3965,Fast Food Restaurant,5
40.835395,-73.908177,958,3,3551,Mobile Phone Store,2
40.845919,-73.902358,69,5,1195,Pizzeria,5
40.839398,-73.901808,1180,2,1938,Bagel Shop,3
40.843981,-73.900054,123,4,6393,High School,5
40.840336,-73.919521,838,3,3471,Fire Station,1
40.824662,-73.891195,1041,4,6930,"Sandwich Spot, Steakhouse",5
40.8212,-73.897584,133,5,1738,Grocery Store,1
40.823934,-73.892175,790,1,4867,Arts and Entertainment,5
40.831951,-73.891248,1423,1,257,Health Food Store,5
40.823519,-73.891547,1549,2,1454,"Taco Restaurant, Vegan and Vegetarian Restaurant",1
40.831033,-73.891258,1423,3,4091,Mobile Phone Store,1
40.823519,-73.891547,883,3,4673,Discount Store,1
40.825122,-73.900443,292,5,5145,Mobile Phone Store,1
40.822047,-73.892061,1201,2,3636,Discount Store,2
40.821239,-73.896098,970,4,6106,Mobile Phone Store,2
40.821184,-73.892028,1043,4,2444,Pizzeria,1
40.825524,-73.88506,1551,5,6520,"Burger Joint, American Restaurant, Fast Food Restaurant",3
40.825021,-73.900176,32,2,4652,Park,5
40.821154,-73.891109,1444,3,882,Bagel Shop,5
40.83129,-73.891748,1334,5,111,"Deli, Fast Food Restaurant",4
40.822362,-73.902701,1355,4,5263,Electrician,5
40.831843,-73.895356,476,5,4364,"BBQ Joint, Southern Food Restaurant",4
40.820387,-73.891518,400,2,6075,Church,2
40.821921,-73.900979,997,5,694,Bagel Shop,4
40.833282,-73.889897,489,4,2388,"Bakery, Restaurant",1
40.827272,-73.886393,157,3,6471,Dining and Drinking,4
40.832362,-73.89822,1112,1,4373,"American Restaurant, Spanish Restaurant",5
40.819387,-73.892618,93,5,3750,Chinese Restaurant,2
40.820286,-73.891251,1282,4,3799,Discount Store,5
40.83163,-73.903486,552,3,3772,Discount Store,4
40.832822,-73.897187,1052,3,6823,Medical Center,4
40.833044,-73.896932,529,5,168,Church,2
40.832059,-73.899477,1213,1,1506,Government Department,3
40.820387,-73.891518,1433,1,6523,"General Contractor, Heating, Ventilating and Air Conditioning Contractor, Plumber",2
40.831259,-73.886716,577,5,2491,"Burger Joint, Fast Food Restaurant",2
40.820796,-73.896519,1322,1,4741,Elementary School,1
40.825014,-73.902494,1130,2,4748,Chinese Restaurant,3
40.826531,-73.902289,795,1,3695,Baseball Field,5
40.831009,-73.885963,1091,2,3510,Church,4
40.831429,-73.886416,333,2,417,High School,1
40.822468,-73.900737,770,4,5908,Education,4
40.824155,-73.902287,1447,2,5929,Dentist,3
40.827337,-73.904506,482,1,4382,Clothing Store,5
40.83256,-73.900983,557,4,3889,High School,2
40.818643,-73.894208,273,2,4804,Housing Development,5
40.827626,-73.903773,483,5,1716,Library,4
40.822791,-73.902805,707,4,3543,High School,4
40.827541,-73.904951,775,3,1922,Pizzeria,5
40.833337,-73.885743,705,4,2455,Church,3
40.834219,-73.887132,1176,2,2087,Church,5
40.828726,-73.905083,1035,3,3709,Elementary School,3
40.822362,-73.902701,1241,2,2595,Playground,3
40.825021,-73.900176,514,4,1845,"BBQ Joint, Southern Food Restaurant",3
40.825122,-73.900443,26,2,5075,Bagel Shop,3
40.821921,-73.900979,864,3,1668,Discount Store,4
40.820583,-73.904647,439,3,5637,"Bakery, Restaurant",1
40.819899,-73.901909,1199,3,6769,Library,2
40.825179,-73.908537,967,5,3323,Pizzeria,1
40.819137,-73.902143,1538,4,5984,"Burger Joint, Fast Food Restaurant",1
40.820007,-73.901913,1052,3,3182,"Seafood Restaurant, Meat and Seafood Store",1
40.821239,-73.896098,1136,4,2575,Bagel Shop,4
40.824811,-73.909501,1554,5,3968,Pizzeria,2
40.823659,-73.912942,1339,1,4049,"American Restaurant, Fast Food Restaurant",5
40.8212,-73.897584,428,1,3746,"Wine Bar, Italian Restaurant",4
40.83163,-73.903486,459,3,4678,Arts and Entertainment,5
40.824458,-73.909254,1379,5,1106,Medical Center,5
40.820796,-73.896519,1428,4,5234,Bagel Shop,1
40.821184,-73.892028,1516,1,3792,Chinese Restaurant,5
40.823934,-73.892175,1089,2,1312,"Burger Joint, American Restaurant, Fast Food Restaurant",5
40.822047,-73.892061,373,4,282,Health Food Store,5
40.823519,-73.891547,230,2,5091,Mobile Phone Store,1
40.824662,-73.891195,1374,4,654,Mobile Phone Store,1
40.823519,-73.891547,871,4,2933,Grocery Store,4
40.83101,-73.910638,466,4,110,Mobile Phone Store,2
40.83101,-73.910638,594,2,6415,Ice Cream Parlor,1
40.818336,-73.897412,1283,3,6710,Bagel Shop,5
40.832059,-73.899477,722,2,4332,Park,3
40.820264,-73.912683,840,1,4411,"General Contractor, Heating, Ventilating and Air Conditioning Contractor, Plumber",3
40.817293,-73.898313,408,2,736,"Deli, Fast Food Restaurant",3
40.832362,-73.89822,1068,3,1976,Business and Strategy Consulting Office,3
40.817737,-73.897892,782,2,6304,Chinese Restaurant,4
40.83256,-73.900983,736,1,1985,High School,3
40.818643,-73.894208,1343,2,6369,Housing Development,2
40.816933,-73.897643,815,3,5919,Library,3
40.832822,-73.897187,38,3,3751,Pizzeria,4
40.831843,-73.895356,1131,4,1405,Church,1
40.820783,-73.903211,961,3,5402,Church,1
40.833282,-73.889897,850,4,5854,Baseball Field,4
40.831951,-73.891248,739,2,6095,Dining and Drinking,5
40.831033,-73.891258,1153,2,6592,"Taco Restaurant, Vegan and Vegetarian Restaurant",1
40.836802,-73.885434,1172,2,6503,Discount Store,5
40.836905,-73.885613,173,2,2506,Department Store,5
40.837982,-73.887797,103,2,1145,"American Restaurant, Fast Food Restaurant",2
40.837247,-73.884926,1398,5,1556,Bagel Shop,2
40.837633,-73.884634,251,1,5596,American Restaurant,1
40.836634,-73.88359,1343,5,3110,Mobile Phone Store,3
40.83002,-73.888682,212,3,2347,Car Parts and Accessories,5
40.83814,-73.883821,1179,5,3138,Church,5
40.836936,-73.896815,537,5,3339,"Grocery Store, Fuel Station",5
40.840107,-73.895358,530,3,3655,Performing Arts Venue,5
40.836497,-73.888836,1552,4,4303,Tennis Court,5
40.832362,-73.89822,899,2,5940,Park,4
40.828263,-73.88153,461,4,3524,Chinese Restaurant,3
40.827159,-73.886564,1447,1,5453,"Pizzeria, Fried Chicken Joint",4
40.840707,-73.884791,69,2,1671,"Mexican Restaurant, South American Restaurant",5
40.828632,-73.88185,426,1,6185,Elementary School,2
40.83256,-73.900983,861,1,1676,Hardware Store,4
40.851466,-73.939814,481,3,3187,Housing Development,5
40.85137,-73.939373,1327,3,2920,"Bar, Restaurant",5
40.851576,-73.939731,577,4,1636,"Dining and Drinking, Cocktail Bar, Coffee Shop",5
40.849943,-73.946277,547,2,3345,Italian Restaurant,4
40.854934,-73.939421,434,5,6211,Hiking Trail,2
40.850249,-73.946989,506,3,496,Scenic Lookout,3
40.850456,-73.937149,1516,5,6836,Monument,1
40.846471,-73.940761,786,4,4419,Pizzeria,5
40.855143,-73.937635,300,4,6521,Park,3
40.855143,-73.937635,738,3,1972,"Liquor Store, Wine Store",5
40.848109,-73.938066,338,5,2420,"Wine Bar, American Restaurant, French Restaurant",2
40.84745,-73.938479,1599,1,2831,"Cocktail Bar, New American Restaurant",5
40.852021,-73.935195,1569,1,3673,"Cocktail Bar, Lounge, Vegan and Vegetarian Restaurant",2
40.850202,-73.934513,949,3,2815,Grocery Store,1
40.851823,-73.934488,172,3,515,"Burger Joint, American Restaurant, Fast Food Restaurant",4
40.847137,-73.94617,1186,5,3327,"Café, Fast Food Restaurant, Sandwich Spot",2
40.84649,-73.938004,82,3,4161,Park,5
40.846469,-73.938791,271,3,4685,"Music Venue, Theater",1
40.850393,-73.933426,938,2,1579,"Caribbean Restaurant, South American Restaurant, Spanish Restaurant",3
40.847841,-73.933898,476,2,6452,"Caribbean Restaurant, Mexican Restaurant, South American Restaurant",3
40.854338,-73.933358,1461,5,2883,Library,5
40.858554,-73.937371,18,5,2143,"Caribbean Restaurant, Mexican Restaurant, Salvadoran Restaurant",4
40.853648,-73.93088,565,2,2635,Scenic Lookout,3
40.846394,-73.935506,446,2,1129,"Latin American Restaurant, Mexican Restaurant",5
40.853333,-73.930518,497,5,3068,"Pizzeria, Fast Food Restaurant",4
40.856743,-73.932311,32,5,6612,Mexican Restaurant,3
40.851735,-73.952036,156,3,1391,"Gastropub, American Restaurant, Mexican Restaurant",5
40.697508,-73.977305,514,5,5584,Bridge,4
40.698576,-73.977696,301,5,4098,"Picnic Area, Playground",2
40.69877,-73.978489,585,2,3845,"Wine Bar, Restaurant, Winery",1
40.698765,-73.978663,403,3,1099,"Arts and Entertainment, Bar",5
40.69877,-73.978489,384,2,3609,Grocery Store,1
40.69877,-73.978489,739,4,1541,Burger Joint,3
40.699803,-73.980187,798,5,5847,Pizzeria,1
40.699803,-73.980187,1053,2,2256,"Bar, Distillery, Restaurant",5
40.698563,-73.980182,1141,4,2793,"Cocktail Bar, Whisky Bar, Coffee Shop",1
40.691786,-73.975555,1365,3,721,Farm,3
40.697381,-73.972021,627,4,2823,"Picnic Area, Playground",3
40.691258,-73.983125,1200,5,5292,Coffee Shop,3
40.69811,-73.970959,51,5,6408,Grocery Store,1
40.690937,-73.983025,1049,1,534,"Bagel Shop, Bakery, Restaurant",4
40.69099,-73.983071,575,3,6704,Mexican Restaurant,2
40.69811,-73.970959,1147,2,5790,Sushi Restaurant,1
40.697476,-73.970498,1120,3,582,Brewery,3
40.693288,-73.970412,852,4,4088,Coffee Shop,1
40.69099,-73.983071,233,3,2844,"Wine Bar, Italian Restaurant, Mediterranean Restaurant",5
40.690767,-73.983324,93,4,6960,Bookstore,2
40.689725,-73.980012,1472,5,4813,Movie Theater,4
40.690937,-73.983025,305,1,5052,Coffee Shop,5
40.692513,-73.98457,347,3,3081,Shopping Mall,3
40.691738,-73.971322,696,1,2406,Pizzeria,1
40.693607,-73.985966,1525,5,2395,"Wine Bar, Restaurant",1
40.68957,-73.975774,351,2,2791,Plaza,1
40.690995,-73.982897,820,4,1372,"Wine Bar, French Restaurant",1
40.68957,-73.975774,873,2,68,"Cocktail Bar, Brewery",5
40.690159,-73.981904,535,3,6556,Wine Bar,5
40.696384,-73.984984,434,4,798,"Bakery, Diner, American Restaurant",4
40.702738,-73.981305,574,4,6587,Landmarks and Outdoors,2
40.691796,-73.971193,756,5,6573,"French Restaurant, New American Restaurant, Vegan and Vegetarian Restaurant",4
40.693555,-73.98592,1200,3,5088,Sandwich Spot,4
40.696624,-73.986084,1065,3,2318,Coffee Shop,1
40.689047,-73.979156,846,1,6098,Playground,2
40.689858,-73.973081,131,2,2317,Cocktail Bar,4
40.693358,-73.969247,518,5,3176,"Farmers Market, Fruit and Vegetable Store, Grocery Store",3
40.688305,-73.978691,1156,5,492,Bar,4
40.689422,-73.973239,1167,4,1998,"Music Venue, Theater",5
40.689367,-73.97328,1276,5,5103,"Cocktail Bar, Japanese Restaurant",5
40.693255,-73.969069,506,3,804,New American Restaurant,5
40.692078,-73.986691,122,1,5557,"Pub, American Restaurant",5
40.698158,-73.971179,1300,5,4363,"Burger Joint, Chinese Restaurant",4
40.689488,-73.972389,1368,2,4017,Coffee Shop,2
40.701409,-73.986577,150,1,6618,"Cocktail Bar, Israeli Restaurant, Mediterranean Restaurant",1
40.691611,-73.986018,1082,3,2720,Park,2
40.696201,-73.967787,280,5,6308,"Beer Bar, Sports Bar, Brewery",1
40.697448,-73.96753,300,4,1696,"Bakery, Vegan and Vegetarian Restaurant",4
40.68985,-73.97138,116,5,624,"Pizzeria, Italian Restaurant",3
40.696792,-73.967854,645,1,1530,Cocktail Bar,4
40.82978,-73.92629,1087,3,246,"Liquor Store, Wine Store",5
40.82949,-73.927293,703,2,6776,Stadium,1
40.829504,-73.926768,949,1,433,Club House,4
40.829566,-73.926464,308,3,6447,"Lounge, Sports Bar",1
40.829911,-73.92569,1502,4,5754,Soccer Field,3
40.828756,-73.926477,736,4,5879,Sculpture Garden,2
40.828487,-73.926423,764,3,935,History Museum,2
40.828001,-73.924392,1299,2,3635,Plaza,1
40.828589,-73.922577,1305,5,5885,"Beer Bar, Sports Bar, New American Restaurant",1
40.831037,-73.91987,296,1,1145,Playground,3
40.827013,-73.924967,469,3,3941,Art Museum,3
40.82722,-73.925325,910,5,1853,Deli,1
40.827025,-73.92453,1005,5,1335,"Sports Bar, American Restaurant",2
40.837628,-73.923882,1253,2,4878,"Deli, American Restaurant",4
40.829789,-73.936404,915,5,2120,Library,1
40.826438,-73.922233,1044,1,6034,Basketball Court,4
40.826483,-73.922541,475,1,2785,"Deli, Sandwich Spot",5
40.826243,-73.921439,1490,5,1276,Landmarks and Outdoors,2
40.835337,-73.920645,438,5,5254,Fast Food Restaurant,2
40.835031,-73.919934,713,1,3533,Drugstore,1
40.836777,-73.929495,496,5,5649,Mobile Phone Store,5
40.833879,-73.938966,1218,2,2429,Housing Development,5
40.836071,-73.921461,1331,3,2207,"Concert Hall, Jazz and Blues Venue",1
40.835491,-73.920957,45,1,3900,"Pizzeria, Fast Food Restaurant",4
40.834442,-73.938576,558,3,4108,Bagel Shop,5
40.835812,-73.921057,492,1,5214,History Museum,1
40.826508,-73.935885,998,4,2290,Pizzeria,5
40.82413,-73.923721,1286,3,4779,Library,1
40.833771,-73.916517,41,2,4708,Park,5
40.838325,-73.926097,1376,3,3395,Chinese Restaurant,1
40.825651,-73.919316,1187,1,5230,Drugstore,5
40.838146,-73.92469,769,2,1472,"Fast Food Restaurant, Mexican Restaurant",5
40.838424,-73.924394,1468,4,6381,Chinese Restaurant,2
40.83861,-73.923482,160,3,1812,Education,3
40.823908,-73.930055,932,3,1218,Church,4
40.823911,-73.929968,983,1,5734,Pizzeria,3
40.824865,-73.920424,960,1,6539,Big Box Store,1
40.828214,-73.936737,205,1,4088,"Buffet, Asian Restaurant",3
40.838043,-73.934706,1008,4,2639,Hardware Store,2
40.824808,-73.920553,684,2,6869,Skate Park,3
40.823911,-73.929968,892,5,1409,"Fried Chicken Joint, Fast Food Restaurant, Wings Joint",1
40.824957,-73.92104,256,1,4866,"Department Store, Clothing Store",4
40.823964,-73.930014,585,2,3954,"Burger Joint, Fast Food Restaurant",2
40.826243,-73.921439,1473,2,1584,Coffee Shop,5
40.825651,-73.919316,479,4,6954,Fast Food Restaurant,3
40.826615,-73.917559,488,1,5992,"Fast Food Restaurant, Mexican Restaurant",2
40.820008,-73.916216,326,5,5938,Library,2
40.826483,-73.922541,1141,5,671,"Mac and Cheese Joint, Pizzeria, New American Restaurant",3
40.823659,-73.912942,41,5,6444,Landmarks and Outdoors,4
40.826438,-73.922233,239,1,5932,"Wine Bar, Italian Restaurant",4
40.818697,-73.916779,391,1,4249,"Deli, Sandwich Spot",2
40.82413,-73.923721,399,5,1899,Mexican Restaurant,2
40.827013,-73.924967,25,5,3122,Park,2
40.828001,-73.924392,768,5,5325,Deli,5
40.828589,-73.922577,365,4,3655,"Beer Bar, Sports Bar, New American Restaurant",5
40.827025,-73.92453,278,4,5423,Playground,1
40.818002,-73.91859,418,5,2303,"Deli, American Restaurant",1
40.82722,-73.925325,1417,2,3740,Art Gallery,1
40.828487,-73.926423,836,4,5967,"Sports Bar, American Restaurant",5
40.831037,-73.91987,614,3,4402,Plaza,5
40.822555,-73.911807,274,5,2235,Art Museum,5
40.819394,-73.927215,259,3,4016,Mexican Restaurant,2
40.829566,-73.926464,1189,4,6026,Bar,5
40.829911,-73.92569,338,4,1429,Soccer Field,3
40.829504,-73.926768,39,5,6095,Sculpture Garden,4
40.828756,-73.926477,247,5,5350,"Lounge, Sports Bar",4
40.819582,-73.928272,1129,5,1837,History Museum,4
40.82978,-73.92629,1519,1,1233,"Music Venue, Theater",3
40.82949,-73.927293,929,2,1555,Stadium,5
40.822814,-73.910154,274,3,907,Club House,1
40.818994,-73.928031,1445,4,4366,Art Gallery,5
40.819093,-73.928385,496,1,5452,"Pub, Burger Joint, American Restaurant",1
40.824811,-73.909501,520,5,6347,Sports Bar,5
40.825179,-73.908537,1039,5,3782,"American Restaurant, Fast Food Restaurant",4
40.821581,-73.911858,159,3,1305,"Burger Joint, Fast Food Restaurant",4
40.821829,-73.910642,774,2,1557,Grocery Store,4
40.8221,-73.910609,472,4,1270,High School,4
40.823964,-73.930014,233,4,4801,Medical Center,2
40.82339,-73.908776,1444,5,6003,Coffee Shop,2
40.824458,-73.909254,878,3,3899,Grocery Store,2
40.82702,-73.9104,446,3,5709,Bagel Shop,5
40.827424,-73.909409,1517,4,6317,Office Building,3
40.82643,-73.908191,1225,2,2961,"Heating, Ventilating and Air Conditioning Contractor",1
40.815274,-73.921679,49,4,4596,Dentist,4
40.822774,-73.917808,1220,2,578,Church,2
40.736494,-73.951492,467,4,5223,Park,2
40.735363,-73.955422,482,5,6730,Brewery,2
40.734829,-73.955227,1293,1,3877,"American Restaurant, Seafood Restaurant",2
40.736827,-73.955173,1108,3,758,"Cheese Store, Gourmet Store, Grocery Store",3
40.734556,-73.955347,264,4,1570,"Concert Hall, Music Venue, Bar",4
40.733967,-73.955194,919,2,3884,"Bakery, Coffee Shop, Restaurant",3
40.729786,-73.956211,1195,5,3116,Taiwanese Restaurant,3
40.733591,-73.955136,441,4,68,"American Restaurant, Sandwich Spot",5
40.737689,-73.955206,170,5,4509,Cocktail Bar,2
40.733527,-73.955526,1062,3,316,"Bar, Brewery, Restaurant",1
40.733431,-73.955086,25,1,4975,Art Museum,1
40.73322,-73.954903,473,3,3568,"Cocktail Bar, Wine Bar, American Restaurant",5
40.7328,-73.95445,482,3,942,New American Restaurant,1
40.732834,-73.955194,404,3,1744,"Cocktail Bar, Asian Restaurant, Tapas Restaurant",1
40.73275,-73.954317,24,3,5658,"Dining and Drinking, Bookstore",5
40.737718,-73.956124,169,1,3526,"Coffee Shop, Restaurant",2
40.732463,-73.954961,357,4,4102,"Mediterranean Restaurant, New American Restaurant",5
40.732211,-73.954297,1380,5,6214,Bakery,2
40.734443,-73.95757,275,3,6437,Thai Restaurant,3
40.734968,-73.958114,1343,5,6715,"Bakery, Café, Sandwich Spot",2
40.734644,-73.958102,1191,1,795,"Café, American Restaurant, Sandwich Spot",2
40.731457,-73.954268,1343,5,2492,"Café, Lebanese Restaurant",2
40.733502,-73.95845,697,1,5859,"Bar, Mexican Restaurant",5
40.731124,-73.954604,1150,2,1514,American Restaurant,4
40.731025,-73.954251,203,3,5259,"Cocktail Bar, French Restaurant",2
40.730503,-73.95362,65,1,4177,"Bar, Burger Joint, Gastropub",5
40.732225,-73.95779,600,5,1422,"Carpet and Flooring Contractor, Bar",1
40.731624,-73.958072,1565,5,5500,"Whisky Bar, Cocktail Bar",1
40.733148,-73.959572,1150,4,5819,"Liquor Store, Wine Store",4
40.731406,-73.958151,128,1,447,"Cocktail Bar, Gastropub, American Restaurant",1
40.736603,-73.957479,1020,3,591,Bar,3
40.729977,-73.955127,1240,5,658,Playground,4
40.730937,-73.957566,304,4,737,"Eastern European Restaurant, Polish Restaurant",2
40.729752,-73.955468,87,1,1419,Liquor Store,5
40.730098,-73.95666,788,1,6580,Tex-Mex Restaurant,1
40.730278,-73.957977,850,4,6009,Dive Bar,3
40.730079,-73.957358,175,1,2675,"Beer Bar, Brewery",1
40.730347,-73.957412,590,3,4908,Furniture and Home Store,5
40.730436,-73.958114,169,2,5604,"Cheese Store, Grocery Store",5
40.730723,-73.95747,206,5,6139,"Bakery, Café, Coffee Shop",3
40.731323,-73.95924,488,4,4956,"Cocktail Bar, American Restaurant, Tapas Restaurant",4
40.729689,-73.957823,841,2,5767,Italian Restaurant,5
40.729712,-73.956951,1373,5,5913,"Night Club, Beer Bar, BBQ Joint",3
40.729781,-73.957424,356,2,3154,Retail,5
40.741964,-73.954716,1055,3,6058,"Bar, Mexican Restaurant, New American Restaurant",5
40.729531,-73.957686,708,4,4731,Flower Store,3
40.72968,-73.958181,1168,1,123,Cocktail Bar,3
40.742408,-73.954392,1531,1,1667,"Tea Room, Japanese Restaurant",2
40.730248,-73.959111,1383,4,5820,French Restaurant,2
40.742435,-73.953249,911,1,4429,"Coffee Shop, Tea Room, Restaurant",4
40.831037,-73.91987,558,1,972,"Bar, Burger Joint, American Restaurant",3
40.837628,-73.923882,971,4,4157,Art Museum,3
40.82978,-73.92629,865,5,5190,Library,2
40.829566,-73.926464,998,4,1314,Stadium,1
40.829911,-73.92569,22,5,1150,Soccer Field,5
40.828756,-73.926477,1365,3,4887,Sculpture Garden,2
40.828589,-73.922577,589,4,6026,History Museum,3
40.829504,-73.926768,907,5,6561,Playground,3
40.833771,-73.916517,484,3,4830,"Lounge, Sports Bar",3
40.82949,-73.927293,1005,4,2511,Chinese Restaurant,2
40.828001,-73.924392,872,2,4903,Club House,3
40.828487,-73.926423,297,2,5099,"Beer Bar, Sports Bar, New American Restaurant",1
40.840336,-73.919521,1082,3,1953,Plaza,4
40.827013,-73.924967,1012,2,269,"Sandwich Spot, Steakhouse",4
40.827025,-73.92453,1444,5,456,Deli,2
40.838424,-73.924394,1243,3,3373,"Deli, American Restaurant",2
40.838146,-73.92469,1358,5,5775,Education,2
40.826243,-73.921439,1068,3,2462,Chinese Restaurant,1
40.82722,-73.925325,776,1,1731,Fast Food Restaurant,5
40.826483,-73.922541,810,2,4444,"Sports Bar, American Restaurant",3
40.826438,-73.922233,726,5,5227,Landmarks and Outdoors,5
40.838325,-73.926097,1216,3,699,"Deli, Sandwich Spot",4
40.840533,-73.918172,388,4,4288,Drugstore,3
40.826615,-73.917559,82,1,5633,Cocktail Bar,1
40.840784,-73.916869,179,2,6232,Library,2
40.836777,-73.929495,1139,1,703,Discount Store,4
40.841278,-73.924721,11,4,4917,Housing Development,4
40.825651,-73.919316,1374,5,5249,Grocery Store,1
40.842489,-73.923891,129,5,5642,"Fast Food Restaurant, Mexican Restaurant",4
40.842089,-73.924708,935,5,3288,"Lounge, American Restaurant, Tapas Restaurant",5
40.841981,-73.924704,333,5,1970,Pizzeria,4
40.84168,-73.925874,825,1,2889,Chinese Restaurant,1
40.831579,-73.911578,1547,2,51,Furniture and Home Store,2
40.835221,-73.902483,684,3,1725,Doctor's Office,1
40.836139,-73.902474,1144,2,878,Grocery Store,2
40.834819,-73.903387,231,5,193,"Pizzeria, Fast Food Restaurant",4
40.836936,-73.896815,57,3,3655,Grocery Store,4
40.83163,-73.903486,1055,4,5548,Performing Arts Venue,2
40.831784,-73.899685,639,3,3811,Medical Center,4
40.839398,-73.901808,1353,2,2373,Discount Store,1
40.84049,-73.907494,508,5,1526,High School,4
40.832362,-73.89822,1360,2,6447,"Picnic Area, Playground",4
40.835395,-73.908177,459,3,6829,Chinese Restaurant,2
40.830907,-73.900178,887,2,2749,Pizzeria,5
40.830462,-73.900686,53,4,6628,Caribbean Restaurant,1
40.840107,-73.895358,568,3,2185,Medical Center,3
40.831951,-73.891248,335,2,4515,Tennis Court,4
40.832654,-73.909737,687,4,5938,"Taco Restaurant, Vegan and Vegetarian Restaurant",3
40.831054,-73.896639,876,1,197,Discount Store,5
40.841751,-73.90474,457,4,4255,Church,2
40.83101,-73.910638,479,1,6037,"Burger Joint, Fast Food Restaurant",4
40.842796,-73.897865,400,4,6804,Ice Cream Parlor,1
40.83101,-73.910638,337,3,497,Fast Food Restaurant,1
40.833933,-73.910398,556,4,1415,Bagel Shop,2
40.831033,-73.891258,664,4,3700,Garden,1
40.842086,-73.898145,697,1,1254,Discount Store,5
40.843891,-73.903464,559,2,2810,Urgent Care Center,3
40.827534,-73.899045,97,5,124,"Fried Chicken Joint, Fast Food Restaurant, Dining and Drinking",5
40.827383,-73.900702,427,5,2197,Community and Government,5
40.827089,-73.897498,399,3,3037,High School,2
40.843981,-73.900054,605,4,1588,Playground,3
40.825179,-73.908537,822,5,417,Fire Station,4
40.824811,-73.909501,900,1,438,"Burger Joint, Fast Food Restaurant",2
40.823659,-73.912942,455,4,2727,"American Restaurant, Fast Food Restaurant",4
40.824458,-73.909254,525,3,3875,"Wine Bar, Italian Restaurant",2
40.822362,-73.902701,990,1,6126,Bagel Shop,5
40.83101,-73.910638,1188,4,1266,"BBQ Joint, Southern Food Restaurant",5
40.83101,-73.910638,621,5,5939,Ice Cream Parlor,3
40.83163,-73.903486,248,2,2412,Bagel Shop,3
40.820583,-73.904647,677,3,1994,Medical Center,4
40.825021,-73.900176,918,2,4028,Library,1
40.825122,-73.900443,1482,1,4263,Bagel Shop,2
40.832654,-73.909737,216,1,1445,Discount Store,1
40.821921,-73.900979,487,3,6873,Discount Store,2
40.825124,-73.900355,460,3,3731,"Bakery, Restaurant",5
40.827383,-73.900702,913,3,162,Grocery Store,1
40.819899,-73.901909,1384,4,265,High School,5
40.826615,-73.917559,607,2,4779,Pizzeria,2
40.819137,-73.902143,561,2,3537,Library,3
40.820007,-73.901913,144,3,4960,"Seafood Restaurant, Meat and Seafood Store",4
40.81997,-73.91359,32,3,1044,Bagel Shop,4
40.831784,-73.899685,946,5,1282,Bagel Shop,2
40.830462,-73.900686,241,2,3848,Discount Store,3
40.827534,-73.899045,142,5,4659,Medical Center,1
40.819876,-73.913062,890,1,6236,Community and Government,4
40.820264,-73.912683,1147,1,4794,"Children's Clothing Store, Clothing Store, Men's Store",1
40.835395,-73.908177,922,5,1833,"Deli, Fast Food Restaurant",2
40.819166,-73.913341,1549,1,3816,Pizzeria,3
40.830907,-73.900178,802,4,5916,Grocery Store,2
40.834094,-73.908391,1454,3,3427,Caribbean Restaurant,2
40.819807,-73.913628,1194,5,66,Public and Social Service,3
40.827089,-73.897498,1240,4,913,Pizzeria,1
40.83256,-73.900983,823,3,6912,Playground,3
40.834819,-73.903387,392,5,6633,Housing Development,1
40.832059,-73.899477,171,1,6262,Grocery Store,2
40.832362,-73.89822,1525,5,5049,"General Contractor, Heating, Ventilating and Air Conditioning Contractor, Plumber",4
40.822121,-73.897487,1134,4,4511,Chinese Restaurant,1
40.820783,-73.903211,1312,5,6647,Fast Food Restaurant,4
40.822774,-73.917808,176,2,6072,Baseball Field,3
40.823536,-73.952176,201,2,252,Park,1
40.822201,-73.949587,444,4,2451,"Cocktail Bar, Ramen Restaurant, Seafood Restaurant",3
40.821415,-73.950694,367,3,6297,"Café, American Restaurant",2
40.823135,-73.955047,186,3,6892,"Italian Restaurant, Pizzeria, Bar",5
40.823791,-73.946674,290,3,5195,Park,2
40.825794,-73.9485,901,5,1582,Arts and Entertainment,4
40.825875,-73.947497,1036,2,5521,Caribbean Restaurant,4
40.820429,-73.955293,1239,1,3545,"Fast Food Restaurant, Sushi Restaurant",4
40.819808,-73.946171,122,2,4551,"Diner, American Restaurant",2
40.823931,-73.957615,1136,3,1452,"Café, American Restaurant, Caribbean Restaurant",2
40.824087,-73.945679,1431,5,5624,Tennis Court,2
40.827233,-73.955293,1103,2,50,"BBQ Joint, Café, Coffee Shop",4
40.82131,-73.944523,1317,2,5951,"National Park, Playground, State or Provincial Park",3
40.817947,-73.949118,110,3,750,"Café, Coffee Shop, Restaurant",5
40.825486,-73.956483,796,5,6193,Dog Park,4
40.821057,-73.945913,547,2,4062,Sports and Recreation,3
40.828794,-73.945378,1393,4,2000,Park,2
40.828494,-73.948517,1404,1,5483,Bicycle Store,4
40.828496,-73.948429,206,5,2737,"Cocktail Bar, Speakeasy, Restaurant",4
40.828662,-73.948304,573,1,722,"Café, Coffee Shop, Restaurant",5
40.819432,-73.944057,1506,1,3794,"Pub, American Restaurant",3
40.829516,-73.948687,1487,4,6439,"Cajun and Creole Restaurant, New American Restaurant, Southern Food Restaurant",3
40.816032,-73.946026,223,5,1711,"Cocktail Bar, Whisky Bar, Restaurant",1
40.819202,-73.960757,1003,2,1927,Ethiopian Restaurant,4
