station_index,poi_name,latitude,longitude,address,distance,category,popularity
748,Vezzo Thin Crust Pizza,40.744484,-73.981366,178 Lexington Ave,643,Pizzeria,
748,Tudor Cafe,40.74795,-73.970888,5 Tudor City Pl,546,"Café, Deli",
748,NBA Store,40.755117,-73.979248,545 5th Ave,668,Sporting Goods Retail,
748,Don's Bogam BBQ & Wine Bar,40.746886,-73.984342,17 E 32nd St,673,"Wine Bar, BBQ Joint, Korean Restaurant",
748,Pennylane Coffee,40.751698,-73.969942,305 E 45th St,640,"Coffee Shop, Restaurant",
748,Blue Bottle Coffee,40.752932,-73.98423,54 W 40th St,697,"Cafe, Coffee, and Tea House",
748,Bideawee-Donations,40.745895,-73.97107,410 E 38th St,648,Veterinarian,
748,Ruby's,40.743607,-73.97989,442 3rd Ave,688,"Burger Joint, Australian Restaurant",
748,Dover Street Market,40.744149,-73.981789,160 Lexington Ave,706,"Clothing Store, Jewelry Store, Women's Store",
748,Empire State Building,40.748436,-73.98566,350 5th Ave,714,Monument,
749,Sorriso Italian Pork Store,40.762156,-73.911589,4416 30th Ave,221,"Italian Restaurant, Sandwich Spot, Meat and Seafood Store",
749,Pronto Pizza,40.763466,-73.908973,4519 28th Ave,163,"Italian Restaurant, Pizzeria",
749,Gian Piero Bakery,40.762328,-73.911202,4417 30th Ave,223,"Bakery, Restaurant",
749,Off the Vine,40.76228,-73.910982,4421 30th Ave,224,Liquor Store,
749,Sitan Muay Thai,40.766058,-73.913003,2573 Steinway St,311,"Martial Arts Dojo, Health and Medicine",
749,Bench Flour Bakers,40.766331,-73.908775,4318 25th Ave,313,Bakery,
749,Zyara Restaurant,40.766553,-73.912628,2553 Steinway St,327,Dining and Drinking,
749,Max Bratwurst und Bier,40.761083,-73.90932,4702 30th Ave,340,German Restaurant,
749,Comfortland,40.76381,-73.91436,4009 30th Ave,345,"Coffee Shop, Sandwich Spot",
749,Dillingers Pub & Grill,40.761567,-73.909382,4619 30th Ave,327,"Sports Bar, BBQ Joint, New American Restaurant",
749,Sissy McGinty's,40.76617,-73.912832,2567 Steinway St,309,"Irish Pub, Pub",
749,Prik Thai Kitchen,40.760876,-73.908963,4716 30th Ave,370,Thai Restaurant,
749,Kinship Coffee,40.763631,-73.915008,3005 Steinway St,369,"Coffee Shop, Restaurant",
749,The Wolfhound,40.763832,-73.91554,3814 30th Ave,394,"Cocktail Bar, Lounge, American Restaurant",
749,Irish Rover,40.765741,-73.914782,3718 28th Ave,388,"Pub, Sports Bar, BBQ Joint",
749,Al-Sham Sweets & Pastries,40.76799,-73.911371,2439 Steinway St,449,"Bakery, Middle Eastern Restaurant",
749,Abuqir,40.768377,-73.910993,2419 Steinway St,500,"Mediterranean Restaurant, Middle Eastern Restaurant, Seafood Restaurant",
749,Noisette,40.768375,-73.91108,2421 Steinway St,497,"Bakery, Coffee Shop, Restaurant",
749,Sabry's,40.76832,-73.911122,2425 Steinway St,486,"American Restaurant, Middle Eastern Restaurant, Seafood Restaurant",
749,King's Wok,40.760055,-73.90736,4912 30th Ave,494,Chinese Restaurant,
749,Brooklyn Bagel & Coffee Company,40.764601,-73.917098,3614 30th Ave,534,"Bagel Shop, Restaurant, Bakery",
749,DiWine,40.760809,-73.915601,4115 31st Ave,567,"Wine Bar, BBQ Joint, New American Restaurant",
749,The Brewery Bar & Kitchen,40.76011,-73.907318,4918 30th Ave,512,"Sports Bar, Brewery, American Restaurant",
749,Point Brazil,40.761726,-73.917645,3801 31st Ave,652,Brazilian Restaurant,
749,Heart Of Gold,40.761655,-73.918298,3714 31st Ave,695,Beer Bar,
749,Sweet Afton,40.76536,-73.919005,3009 34th St,715,"Pub, American Restaurant",
749,Hi Fi Records,40.770493,-73.908538,2319 Steinway St,744,Music Store,
749,Albatross Bar,40.77018,-73.912197,3619 24th Ave,675,"Gay Bar, Karaoke Bar, Restaurant",
749,Dominie's,40.765805,-73.918498,3407 30th Ave,700,"Dive Bar, Restaurant",
749,United Brothers Fruit Markets,40.766188,-73.920347,3224 30th Ave,814,Fruit and Vegetable Store,
749,Muncan Food Corporation,40.757882,-73.916102,4309 Broadway,851,Food and Beverage Service,
749,Milkflower,40.762886,-73.920703,3412 31st Ave,854,"Pizzeria, Italian Restaurant",
749,Il Bambino,40.762882,-73.920878,3408 31st Ave,863,"Deli, Italian Restaurant, Sandwich Spot",
749,Retro Pizza Cafe,40.758368,-73.91813,4102 Broadway,881,Pizzeria,
749,Enthaice Thai Kitchen,40.763139,-73.921368,3320 31st Ave,889,Thai Restaurant,
749,Casa Theodoro,40.756885,-73.906848,54 18 31ST Ave,858,"Pizzeria, Brazilian Restaurant",
749,Tobacco N Vape,40.763139,-73.921368,3318 31st Ave,908,Tobacco Store,
749,Titan Foods,40.769234,-73.919414,2556 31st St,919,"Gourmet Store, Grocery Store",
749,The Corner Spot,40.771362,-73.908309,2280 Steinway St,817,"Bakery, Coffee Shop, Restaurant",
749,Mom's Kitchen & Bar (Brick Cafe),40.763728,-73.921521,3301 31st Ave,939,"Bar, American Restaurant, French Restaurant",
749,Madame Sousou Cafe,40.76323,-73.921983,3105 33rd St,955,"Café, Sandwich Spot",
749,Verni's Garden Center,40.767843,-73.90053,2222 Hazen St,963,Garden Center,
749,V and J Produce,40.759915,-73.900473,2420 49th St,977,Fruit and Vegetable Store,
749,Zahner's Cash & Carry,40.760081,-73.90024,6235 30th Ave,1014,Grocery Store,
750,Pitusa Bakery,40.812634,-73.905092,831 E 149th St,315,"Bakery, Restaurant",
750,Lechonera La Piraña,40.815459,-73.906467,766 E 152nd St,489,Food Truck,
750,Mexicocina Mezcaleria,40.811973,-73.909703,503 Jackson Ave,674,"Diner, Mexican Restaurant, Sandwich Spot",
750,Longwood Fish Market,40.819137,-73.902143,838 Westchester Ave,736,"Seafood Restaurant, Meat and Seafood Store",
750,Giovani's Big Pizza,40.819899,-73.901909,839 Prospect Ave,770,Pizzeria,
750,Big Pun Memorial Mural,40.8212,-73.897584,910 Rogers Pl,1384,Arts and Entertainment,
750,Heritage Field,40.820783,-73.903211,800 E 161st St,2874,Baseball Field,
751,Pitusa Bakery,40.812634,-73.905092,831 E 149th St,531,"Bakery, Restaurant",
751,Lechonera La Piraña,40.815459,-73.906467,766 E 152nd St,546,Food Truck,
751,Longwood Fish Market,40.819137,-73.902143,838 Westchester Ave,508,"Seafood Restaurant, Meat and Seafood Store",
751,Giovani's Big Pizza,40.819899,-73.901909,839 Prospect Ave,534,Pizzeria,
751,Popeyes Louisiana Kitchen,40.812537,-73.904651,845 E 149th St,484,"American Restaurant, Fast Food Restaurant",
751,T-Mobile,40.812636,-73.905005,839 E 149th St,495,Mobile Phone Store,
751,Dunkin',40.820007,-73.901913,839 Prospect Ave,566,Bagel Shop,
751,Little Caesars Pizza,40.812583,-73.904959,841 E 149th St,507,"Pizzeria, Fast Food Restaurant",
751,Margheritas Pizza,40.821239,-73.896098,945 E 163rd St,726,Pizzeria,
751,Dunkin',40.812535,-73.904739,843 E 149th St,491,Bagel Shop,
751,New York Public Library,40.820583,-73.904647,761 E 160th St,733,Library,
751,Mexicocina Mezcaleria,40.811973,-73.909703,503 Jackson Ave,881,"Diner, Mexican Restaurant, Sandwich Spot",
751,Johnson's BBQ,40.822362,-73.902701,790 E 163rd St,845,"BBQ Joint, Southern Food Restaurant",
751,Venice Restaurant & Pizzeria,40.812677,-73.907543,772 E 149th St,671,"Italian Restaurant, Pizzeria",
751,Amor Bakery,40.821921,-73.900979,929 Prospect Ave,768,"Bakery, Restaurant",
751,Dollar General,40.819387,-73.892618,900 Southern Blvd,750,Discount Store,
751,New York Public Library - Hunt's Point Library,40.818643,-73.894208,877 Southern Blvd,625,Library,
751,Family Dollar,40.810811,-73.906642,475 Southern Blvd,686,Discount Store,
751,Dunkin',40.816591,-73.892164,880 Garrison Ave,673,Bagel Shop,
751,Restaurant Depot,40.808975,-73.898439,100 Oakpoint Ave,811,Food and Beverage Service,
751,Jimbo's Hamburger Palace,40.821184,-73.892028,1025 E 163rd St,935,"Burger Joint, American Restaurant, Fast Food Restaurant",
751,Dollar General,40.812585,-73.908983,528 Jackson Ave,840,Discount Store,
751,The Point CDC,40.8182,-73.890518,940 Garrison Ave,864,Non-Profit Organization,
751,Dunkin',40.820387,-73.891518,925 Hunts Point Ave,922,Bagel Shop,
751,Big Pun Memorial Mural,40.8212,-73.897584,910 Rogers Pl,1094,Arts and Entertainment,
751,Hunts Point Flower Market,40.810907,-73.892696,1152 Randall Ave,746,Flower Store,
751,White Castle,40.822121,-73.897487,931 Westchester Ave,793,Fast Food Restaurant,
751,Frito-Lay,40.809507,-73.894611,1101 Oakpoint Ave,765,Food and Beverage Service,
751,Royal Flowers Work,40.81091,-73.892608,1152 Randall Ave,775,Flower Store,
751,Dollar Tree,40.820286,-73.891251,925 Hunts Point Ave,926,Discount Store,
751,Jetro Cash & Carry,40.808975,-73.898439,100 Oakpoint Ave,810,Office Building,
751,Montefiore Dentistry,40.822468,-73.900737,951 Prospect Ave,826,Dentist,
751,Mayrich Construction,40.80945,-73.892685,1141 Oakpoint Ave,872,General Contractor,
751,Brightside Academy,40.82188,-73.896385,960 Intervale Ave,880,Education,
751,King Kennedy Fried Chicken and Pizza,40.822791,-73.902805,785 E 163rd St,896,Pizzeria,
751,Ridge Produce,40.810691,-73.890632,531 Tiffany St,903,"Fruit and Vegetable Store, Grocery Store",
751,La Peninsula,40.81463,-73.888679,711 Manida St,946,Community and Government,
751,Heritage Field,40.820783,-73.903211,800 E 161st St,2864,Baseball Field,
752,Legends,40.82949,-73.927293,161 ST St,320,Club House,
752,Delta Sky360 Suites,40.829504,-73.926768,Yankee Stadium,344,"Lounge, Sports Bar",
752,Yankee Stadium,40.82978,-73.92629,1 E 161st St,372,Stadium,
752,Nycfc,40.829566,-73.926464,Yankee Stadium,404,Soccer Field,
752,Babe Ruth Plaza,40.828487,-73.926423,Yankee Stadium,417,Plaza,
752,New York Yankees Museum,40.828756,-73.926477,Yankee Stadium,405,History Museum,
752,Monument Park,40.829911,-73.92569,Yankee Stadium,409,Sculpture Garden,
752,Rucker Park Basketball Courts,40.829789,-73.936404,2930 Frederick Douglass Blvd,465,Basketball Court,
752,Bronx Drafthouse,40.828001,-73.924392,884 Gerard Ave,569,"Beer Bar, Sports Bar, New American Restaurant",
752,La Bodega,40.827013,-73.924967,Gerard street,584,Deli,
752,Gotham Stadium Tennis,40.823543,-73.931616,725 Exterior St,621,Tennis Court,
752,New York Public Library - Macomb's Bridge Library,40.826508,-73.935885,2650 Adam Clayton Powell Jr Blvd,545,Library,
752,Yankee Tavern,40.82722,-73.925325,72 E 161st St,568,"Sports Bar, American Restaurant",
752,Court Deli,40.827025,-73.92453,96 E 161st St,629,"Deli, American Restaurant",
752,Joyce Kilmer Park,40.828589,-73.922577,991 Grand Concourse,734,Playground,
752,Jazz at Marjorie Eliot's,40.833879,-73.938966,555 Edgecombe Ave,806,"Concert Hall, Jazz and Blues Venue",
752,Lucille's Coffee and Cocktails,40.825834,-73.938878,26 Macombs Pl,808,"Cocktail Bar, Coffee Shop, Restaurant",
752,Morris-Jumel Mansion,40.834442,-73.938576,65 Jumel Ter,819,History Museum,
752,Sugar Hill Children's Museum of Art & Storytelling,40.830526,-73.941157,898 Saint Nicholas Ave,859,Art Museum,
752,Lou Gehrig Plaza,40.826942,-73.923565,,688,Park,
752,Nadal 3 Deli,40.826438,-73.922233,888 Grand Concourse,759,"Deli, Sandwich Spot",
752,Bronx Walk of Fame,40.826483,-73.922541,Grand Concourse,775,Landmarks and Outdoors,
752,Bronx Museum of the Arts,40.831037,-73.91987,1040 Grand Concourse,945,Art Museum,
752,Pizza By Lucille's,40.825834,-73.938878,26 Macombs Pl,810,Pizzeria,
752,Blimpie,40.826243,-73.921439,196 E 161st St,897,Fast Food Restaurant,
752,Hot Pot Under The Tree,40.826906,-73.939181,2839 Frederick Douglass Blvd,761,Caribbean Restaurant,
752,Benyam,40.825196,-73.940559,2795 Frederick Douglass Blvd,944,"Ethiopian Restaurant, Mediterranean Restaurant, Middle Eastern Restaurant",
752,Mill Pond Park,40.821606,-73.931367,,896,Park,
752,Franz Sigel Park,40.82413,-73.923721,774 Grand Concourse,872,Park,
752,Common Good Harlem,40.825363,-73.940347,2801 Frederick Douglass Blvd,930,"Music Venue, Café, Coffee Shop",
752,Convent Garden,40.828382,-73.942606,Convent Avenue,978,Park,
752,Jackie Robinson Park,40.826534,-73.941004,W 150TH St,835,Park,
752,Riverside Drive Running Path,40.827796,-73.942278,,961,Scenic Lookout,
752,Frederick Johnson Playground,40.82483,-73.93604,W 151ST St,700,Tennis Court,
752,Aqui Me Quedo Grocery,40.831785,-73.922217,1052 Gerard Ave,778,Grocery Store,
752,NYCHA Highbridge Houses,40.836777,-73.929495,1155 Dr Martin L King Jr Blvd,790,Housing Development,
752,Domino's Pizza,40.823537,-73.937959,2554 Adam Clayton Powell Jr Blvd,909,Pizzeria,
752,Starbucks,40.823964,-73.930014,700 Exterior St,1131,Coffee Shop,
752,Jing Hui,40.824773,-73.940193,255 W 148th St,970,Chinese Restaurant,
752,The Pit,40.838043,-73.934706,167TH St,966,Skate Park,
752,Andrew Freedman Home,40.832809,-73.920243,1125 Grand Concourse,982,Education,
752,Burger King,40.824957,-73.92104,216 E 161st St,1003,"Burger Joint, Fast Food Restaurant",
752,NYPD Psa 6,40.82439,-73.940397,2770 Frederick Douglass Blvd,1000,Police Station,
752,Neighborhood Association For Intercultural Affairs,40.831555,-73.920677,1055 Grand Concourse,1154,Public and Social Service,
752,Fauzia's Heavenly Delights,40.826477,-73.920747,161ST St,2713,Caribbean Restaurant,
753,Margheritas Pizza,40.821239,-73.896098,945 E 163rd St,517,Pizzeria,
753,New York Public Library - Hunt's Point Library,40.818643,-73.894208,877 Southern Blvd,314,Library,
753,Dunkin',40.816591,-73.892164,880 Garrison Ave,359,Bagel Shop,
753,Dollar General,40.819387,-73.892618,900 Southern Blvd,444,Discount Store,
753,Giovani's Big Pizza,40.819899,-73.901909,839 Prospect Ave,576,Pizzeria,
753,Longwood Fish Market,40.819137,-73.902143,838 Westchester Ave,574,"Seafood Restaurant, Meat and Seafood Store",
753,Jimbo's Hamburger Palace,40.821184,-73.892028,1025 E 163rd St,635,"Burger Joint, American Restaurant, Fast Food Restaurant",
753,The Point CDC,40.8182,-73.890518,940 Garrison Ave,539,Non-Profit Organization,
753,Dunkin',40.820007,-73.901913,839 Prospect Ave,605,Bagel Shop,
753,Dunkin',40.820387,-73.891518,925 Hunts Point Ave,612,Bagel Shop,
753,Boogie Down Grind,40.816498,-73.887437,866B Hunts Point Ave,748,"Café, Coffee Shop",
753,Pitusa Bakery,40.812634,-73.905092,831 E 149th St,855,"Bakery, Restaurant",
753,Lechonera La Piraña,40.815459,-73.906467,766 E 152nd St,849,Food Truck,
753,Amor Bakery,40.821921,-73.900979,929 Prospect Ave,732,"Bakery, Restaurant",
753,Johnson's BBQ,40.822362,-73.902701,790 E 163rd St,853,"BBQ Joint, Southern Food Restaurant",
753,Big Pun Memorial Mural,40.8212,-73.897584,910 Rogers Pl,826,Arts and Entertainment,
753,Subway,40.821154,-73.891109,1047 E 163rd St,701,"Deli, Fast Food Restaurant",
753,Dollar Tree,40.820286,-73.891251,925 Hunts Point Ave,613,Discount Store,
753,Hunts Point Juice & Deli,40.812282,-73.88763,620 Manida St,872,Juice Bar,
753,T-Mobile,40.822047,-73.892061,973 Southern Blvd,743,Mobile Phone Store,
753,New York Public Library,40.820583,-73.904647,761 E 160th St,837,Library,
753,Popeyes Louisiana Kitchen,40.812537,-73.904651,845 E 149th St,807,"American Restaurant, Fast Food Restaurant",
753,White Castle,40.822121,-73.897487,931 Westchester Ave,630,Fast Food Restaurant,
753,Rite Aid,40.822015,-73.891228,950 Southern Blvd,749,Drugstore,
753,T-Mobile,40.812636,-73.905005,839 E 149th St,819,Mobile Phone Store,
753,Hunts Point Flower Market,40.810907,-73.892696,1152 Randall Ave,647,Flower Store,
753,CTown Supermarkets,40.812317,-73.902763,564 Southern Blvd,703,Grocery Store,
753,Popeye's Louisiana Kitchen,40.822658,-73.891427,982 Southern Blvd,814,"Fried Chicken Joint, Fast Food Restaurant",
753,La Peninsula,40.81463,-73.888679,711 Manida St,680,Community and Government,
753,Little Caesars Pizza,40.812583,-73.904959,841 E 149th St,831,"Pizzeria, Fast Food Restaurant",
753,Royal Flowers Work,40.81091,-73.892608,1152 Randall Ave,685,Flower Store,
753,T-Mobile,40.823519,-73.891547,1024 Southern Blvd,906,Mobile Phone Store,
753,Brightside Academy,40.82188,-73.896385,960 Intervale Ave,703,Education,
753,Restaurant Depot,40.808975,-73.898439,100 Oakpoint Ave,954,Food and Beverage Service,
753,Dunkin',40.812535,-73.904739,843 E 149th St,814,Bagel Shop,
753,AT&T Store,40.823519,-73.891547,1014 Southern Blvd,897,Mobile Phone Store,
753,GNC,40.823934,-73.892175,1041 Southern Blvd,915,Health Food Store,
753,Tu Farmacia,40.812457,-73.903599,553 Southern Blvd,736,Drugstore,
753,Ridge Produce,40.810691,-73.890632,531 Tiffany St,772,"Fruit and Vegetable Store, Grocery Store",
753,Fire Department New York Engine 94 Ladder 48 Battalion 3,40.818596,-73.887733,1226 Seneca Ave,773,Construction,
753,Montefiore Dentistry,40.822468,-73.900737,951 Prospect Ave,774,Dentist,
753,Frito-Lay,40.809507,-73.894611,1101 Oakpoint Ave,779,Food and Beverage Service,
753,New York Beverage Wholesalers,40.810648,-73.902569,515 Bruckner Blvd,823,"Beer Store, Grocery Store, Liquor Store",
753,Margaritas,40.811213,-73.903683,487 Austin Pl,824,,
753,Mayrich Construction,40.80945,-73.892685,1141 Oakpoint Ave,824,General Contractor,
753,GameStop,40.824198,-73.892403,1030 Westchester Ave,939,Video Games Store,
753,King Kennedy Fried Chicken and Pizza,40.822791,-73.902805,785 E 163rd St,903,Pizzeria,
753,El Jalapenos,40.81254,-73.906619,800 E 149th St,939,Mexican Restaurant,
753,Jetro Cash & Carry,40.808975,-73.898439,100 Oakpoint Ave,952,Office Building,
753,Dazed Confused Apparel Bronx,40.824155,-73.902287,1000 Tinton Ave,993,Clothing Store,
754,Giovani's Big Pizza,40.819899,-73.901909,839 Prospect Ave,29,Pizzeria,
754,Longwood Fish Market,40.819137,-73.902143,838 Westchester Ave,64,"Seafood Restaurant, Meat and Seafood Store",
754,Dunkin',40.820007,-73.901913,839 Prospect Ave,51,Bagel Shop,
754,Johnson's BBQ,40.822362,-73.902701,790 E 163rd St,321,"BBQ Joint, Southern Food Restaurant",
754,Amor Bakery,40.821921,-73.900979,929 Prospect Ave,249,"Bakery, Restaurant",
754,New York Public Library,40.820583,-73.904647,761 E 160th St,297,Library,
754,Margheritas Pizza,40.821239,-73.896098,945 E 163rd St,447,Pizzeria,
754,Montefiore Dentistry,40.822468,-73.900737,951 Prospect Ave,312,Dentist,
754,Lechonera La Piraña,40.815459,-73.906467,766 E 152nd St,660,Food Truck,
754,King Kennedy Fried Chicken and Pizza,40.822791,-73.902805,785 E 163rd St,372,Pizzeria,
754,Dollar General,40.825122,-73.900443,1041 Prospect Ave,602,Discount Store,
754,Dunkin',40.825021,-73.900176,1041 Prospect Ave,597,Bagel Shop,
754,Pitusa Bakery,40.812634,-73.905092,831 E 149th St,860,"Bakery, Restaurant",
754,Dazed Confused Apparel Bronx,40.824155,-73.902287,1000 Tinton Ave,496,Clothing Store,
754,Dollar General,40.819387,-73.892618,900 Southern Blvd,685,Discount Store,
754,Big Pun Memorial Mural,40.8212,-73.897584,910 Rogers Pl,837,Arts and Entertainment,
754,Jimbo's Hamburger Palace,40.821184,-73.892028,1025 E 163rd St,797,"Burger Joint, American Restaurant, Fast Food Restaurant",
754,New York Public Library - Hunt's Point Library,40.818643,-73.894208,877 Southern Blvd,623,Library,
754,Tinton Baseball Field,40.825014,-73.902494,Tinton Avenue,595,Baseball Field,
754,T-Mobile,40.822047,-73.892061,973 Southern Blvd,834,Mobile Phone Store,
754,McDonald's,40.825179,-73.908537,3279 3rd Ave,865,"Burger Joint, Fast Food Restaurant",
754,Dunkin',40.820387,-73.891518,925 Hunts Point Ave,825,Bagel Shop,
754,Popeyes Louisiana Kitchen,40.812537,-73.904651,845 E 149th St,842,"American Restaurant, Fast Food Restaurant",
754,Subway,40.821154,-73.891109,1047 E 163rd St,877,"Deli, Fast Food Restaurant",
754,T-Mobile,40.812636,-73.905005,839 E 149th St,844,Mobile Phone Store,
754,Popeyes Louisiana Kitchen,40.824811,-73.909501,499 E 163rd St,899,"American Restaurant, Fast Food Restaurant",
754,Little Caesars Pizza,40.812583,-73.904959,841 E 149th St,844,"Pizzeria, Fast Food Restaurant",
754,Ps 146 Edward Collins,40.824979,-73.905861,968 Cauldwell Ave,716,Elementary School,
754,GNC,40.823934,-73.892175,1041 Southern Blvd,901,Health Food Store,
754,Dollar Tree,40.820286,-73.891251,925 Hunts Point Ave,839,Discount Store,
754,T-Mobile,40.823519,-73.891547,1024 Southern Blvd,928,Mobile Phone Store,
754,The Point CDC,40.8182,-73.890518,940 Garrison Ave,918,Non-Profit Organization,
754,Venice Restaurant & Pizzeria,40.812677,-73.907543,772 E 149th St,919,"Italian Restaurant, Pizzeria",
754,Dunkin',40.816591,-73.892164,880 Garrison Ave,841,Bagel Shop,
754,AT&T Store,40.823519,-73.891547,1014 Southern Blvd,923,Mobile Phone Store,
754,Dunkin',40.812535,-73.904739,843 E 149th St,845,Bagel Shop,
754,First Congregational Church of Morrisania,40.826531,-73.902289,761 E 166th St,761,Church,
754,Forman Mills,40.819876,-73.913062,3036 3rd Ave,1040,"Children's Clothing Store, Clothing Store, Men's Store",
754,CTown Supermarkets,40.812317,-73.902763,564 Southern Blvd,831,Grocery Store,
754,Tu Farmacia,40.812457,-73.903599,553 Southern Blvd,818,Drugstore,
754,Subway,40.820264,-73.912683,3044 3rd Ave,964,"Deli, Fast Food Restaurant",
754,Dunkin',40.824458,-73.909254,511 E 163rd St,847,Bagel Shop,
754,El Jalapenos,40.81254,-73.906619,800 E 149th St,875,Mexican Restaurant,
754,"PS5X, Port Morris School",40.81357,-73.908495,564 Jackson Ave,900,Education,
754,Bronx Leadership Academy,40.827337,-73.904506,1100 Boston Rd,905,High School,
754,Devine Light Usda Church,40.827541,-73.904951,1101 Boston Rd,923,Church,
754,High School for Violin and Dance,40.827626,-73.903773,1100 Boston Rd,936,High School,
754,S&B Dental Group P.C.,40.82643,-73.908191,3317 3rd Ave,950,Dentist,
754,Margaritas,40.811213,-73.903683,487 Austin Pl,960,,
754,Heritage Field,40.820783,-73.903211,800 E 161st St,2557,Baseball Field,
755,New York Public Library - Hunt's Point Library,40.818643,-73.894208,877 Southern Blvd,38,Library,
755,Dollar General,40.819387,-73.892618,900 Southern Blvd,165,Discount Store,
755,Margheritas Pizza,40.821239,-73.896098,945 E 163rd St,360,Pizzeria,
755,Jimbo's Hamburger Palace,40.821184,-73.892028,1025 E 163rd St,357,"Burger Joint, American Restaurant, Fast Food Restaurant",
755,Dunkin',40.816591,-73.892164,880 Garrison Ave,240,Bagel Shop,
755,The Point CDC,40.8182,-73.890518,940 Garrison Ave,301,Non-Profit Organization,
755,Dunkin',40.820387,-73.891518,925 Hunts Point Ave,331,Bagel Shop,
755,Dollar Tree,40.820286,-73.891251,925 Hunts Point Ave,332,Discount Store,
755,Subway,40.821154,-73.891109,1047 E 163rd St,420,"Deli, Fast Food Restaurant",
755,T-Mobile,40.822047,-73.892061,973 Southern Blvd,472,Mobile Phone Store,
755,Big Pun Memorial Mural,40.8212,-73.897584,910 Rogers Pl,567,Arts and Entertainment,
755,Boogie Down Grind,40.816498,-73.887437,866B Hunts Point Ave,587,"Café, Coffee Shop",
755,Giovani's Big Pizza,40.819899,-73.901909,839 Prospect Ave,654,Pizzeria,
755,Longwood Fish Market,40.819137,-73.902143,838 Westchester Ave,670,"Seafood Restaurant, Meat and Seafood Store",
755,Deals,40.819332,-73.900882,867 Longwood Ave,588,"Department Store, Discount Store",
755,Family Dollar,40.819442,-73.900799,867 Longwood Ave,536,Discount Store,
755,Dunkin',40.820007,-73.901913,839 Prospect Ave,674,Bagel Shop,
755,T-Mobile,40.823519,-73.891547,1024 Southern Blvd,640,Mobile Phone Store,
755,Amor Bakery,40.821921,-73.900979,929 Prospect Ave,715,"Bakery, Restaurant",
755,AT&T Store,40.823519,-73.891547,1014 Southern Blvd,631,Mobile Phone Store,
755,GNC,40.823934,-73.892175,1041 Southern Blvd,657,Health Food Store,
755,Johnson's BBQ,40.822362,-73.902701,790 E 163rd St,858,"BBQ Joint, Southern Food Restaurant",
755,Valencia Bakery,40.81757,-73.883628,801 Edgewater Rd,876,"Bakery, Deli, Cupcake Shop",
755,Real Supermarket,40.818861,-73.902352,795 Prospect Ave,696,Grocery Store,
755,Hunts Point Juice & Deli,40.812282,-73.88763,620 Manida St,859,Juice Bar,
755,Key Food Stores Co-Op,40.824662,-73.891195,1050 Westchester Ave,778,Grocery Store,
755,New York Public Library,40.820583,-73.904647,761 E 160th St,922,Library,
755,Dollar General,40.825122,-73.900443,1041 Prospect Ave,886,Discount Store,
755,Girls Prep Charter School,40.815691,-73.901752,681 Kelly St,690,Elementary School,
755,Montefiore Dentistry,40.822468,-73.900737,951 Prospect Ave,735,Dentist,
755,Dunkin',40.825021,-73.900176,1041 Prospect Ave,919,Bagel Shop,
755,Bronx Charter School For The Arts,40.821709,-73.886405,950 Longfellow Ave,761,Art School,
755,Hunts Point Flower Market,40.810907,-73.892696,1152 Randall Ave,776,Flower Store,
755,Sanchez Family Grocery,40.816245,-73.903303,703 Prospect Ave,806,Grocery Store,
755,Lions Park,40.823872,-73.888367,,810,Park,
755,Printers Park,40.823872,-73.888367,,810,Playground,
755,Casa Building Materials,40.822152,-73.885984,1340 Bruckner Blvd,817,General Contractor,
755,Royal Flowers Work,40.81091,-73.892608,1152 Randall Ave,817,Flower Store,
755,Ridge Produce,40.810691,-73.890632,531 Tiffany St,857,"Fruit and Vegetable Store, Grocery Store",
755,Bronx Spanish Evangelical Church,40.817512,-73.9044,800 E 156th St,869,Church,
755,King Kennedy Fried Chicken and Pizza,40.822791,-73.902805,785 E 163rd St,901,Pizzeria,
755,La Cueva Fonda Mexicana,40.815358,-73.904145,835 E 152nd St,907,Mexican Restaurant,
755,Eastern Boulevard Bridge,40.822875,-73.88518,Edgewater Road,917,Bridge,
755,Bona Pizza,40.817909,-73.905727,751 Westchester Ave,942,Pizzeria,
755,CTown Supermarkets,40.812317,-73.902763,564 Southern Blvd,984,Grocery Store,
755,Dazed Confused Apparel Bronx,40.824155,-73.902287,1000 Tinton Ave,950,Clothing Store,
755,Frito-Lay,40.809507,-73.894611,1101 Oakpoint Ave,970,Food and Beverage Service,
755,Mayrich Construction,40.80945,-73.892685,1141 Oakpoint Ave,971,General Contractor,
755,Heritage Field,40.820783,-73.903211,800 E 161st St,3182,Baseball Field,
756,Wolfgang's Steakhouse,40.721222,-74.00966,409 Greenwich St,7,"American Restaurant, Steakhouse",
756,Blue Bottle Coffee,40.721643,-74.010026,408 Greenwich St,35,"Cafe, Coffee, and Tea House",
756,Sushi Azabu,40.7224,-74.009968,428 Greenwich St,118,Sushi Restaurant,
756,Interlude,40.721035,-74.008605,145 Hudson St,138,Coffee Shop,
756,Locanda Verde,40.719919,-74.009957,377 Greenwich St,148,Italian Restaurant,
756,Paisley,40.722307,-74.009441,429 Greenwich St,123,Indian Restaurant,
756,Bubby's,40.719799,-74.008425,120 Hudson St,198,"Bakery, American Restaurant",
756,Tribeca Dog Run,40.721131,-74.011009,Hubert St,194,Dog Park,
756,Pier 26 - Hudson River Park,40.721079,-74.012928,West St,246,Park,
